type,nameOrig,nameDest,amount,oldbalanceOrg,newbalanceOrg,oldbalanceDest,newbalanceDest,isFraud,creditCard,timestamp
CASH_IN,Bob,John,6351.49,47975.19,41623.700000000004,12899.96,19251.449999999997,1,1234-5678-9012-0330,2024-07-10 10:38:58.652044
PAYMENT,Jane,John,7928.67,31211.57,23282.9,32814.44,40743.11,1,1234-5678-9012-0217,2025-04-18 10:38:58.652051
DEBIT,John,Jane,9330.41,29203.18,19872.77,16067.71,25398.12,1,1234-5678-9012-0780,2024-10-05 10:38:58.652060
TRANSFER,David,Alice,4762.48,24020.43,19257.95,20146.1,24908.579999999998,1,1234-5678-9012-0714,2025-01-20 10:38:58.652067
CASH_IN,Bob,Eve,9295.5,40449.51,31154.010000000002,5993.79,15289.29,1,1234-5678-9012-0075,2025-01-08 10:38:58.652074
CASH_OUT,Alice,Eve,3833.89,29059.59,25225.7,4266.86,8100.75,1,1234-5678-9012-0063,2024-10-28 10:38:58.652080
CASH_OUT,Eve,Bob,269.54,49670.69,49401.15,21320.01,21589.55,1,1234-5678-9012-0914,2025-02-23 10:38:58.652087
TRANSFER,Alice,Charlie,8022.63,6201.1,-1821.5299999999997,27251.75,35274.38,1,1234-5678-9012-0295,2025-04-03 10:38:58.652093
PAYMENT,David,Eve,6955.64,12117.25,5161.61,32492.54,39448.18,0,1234-5678-9012-0082,2024-08-17 10:38:58.652100
TRANSFER,Charlie,David,2786.49,23456.28,20669.79,12510.29,15296.78,1,1234-5678-9012-0502,2024-05-13 10:38:58.652107
DEBIT,Alice,Charlie,7776.91,28741.4,20964.49,26534.53,34311.44,1,1234-5678-9012-0987,2025-02-18 10:38:58.652113
DEBIT,Charlie,David,8716.39,42382.02,33665.63,43969.5,52685.89,1,1234-5678-9012-0602,2024-06-10 10:38:58.652120
PAYMENT,John,Jane,7039.17,31708.15,24668.980000000003,10375.33,17414.5,1,1234-5678-9012-0116,2025-04-28 10:38:58.652128
TRANSFER,Charlie,David,6079.75,45545.24,39465.49,40212.18,46291.93,1,1234-5678-9012-0414,2024-08-15 10:38:58.652137
PAYMENT,Eve,Bob,1373.82,18723.81,17349.99,48024.49,49398.31,1,1234-5678-9012-0812,2025-04-03 10:38:58.652144
DEBIT,Bob,Eve,794.48,38167.12,37372.64,17291.82,18086.3,1,1234-5678-9012-0391,2025-04-25 10:38:58.652150
PAYMENT,Alice,Eve,2314.82,34449.41,32134.590000000004,39784.74,42099.56,0,1234-5678-9012-0074,2024-05-21 10:38:58.652157
TRANSFER,Jane,Eve,1434.4,9859.26,8424.86,47735.64,49170.04,1,1234-5678-9012-0393,2025-03-12 10:38:58.652164
DEBIT,John,Jane,829.92,9966.39,9136.47,4206.54,5036.46,1,1234-5678-9012-0212,2025-02-09 10:38:58.652171
TRANSFER,Charlie,Jane,3814.2,10269.54,6455.340000000001,26891.54,30705.74,0,1234-5678-9012-0958,2024-10-17 10:38:58.652177
DEBIT,Eve,Alice,5438.29,13021.52,7583.2300000000005,23785.39,29223.68,1,1234-5678-9012-0225,2024-06-05 10:38:58.652184
DEBIT,Bob,Charlie,3921.83,49063.01,45141.18,46294.76,50216.590000000004,1,1234-5678-9012-0123,2025-01-13 10:38:58.652190
PAYMENT,Bob,Eve,3155.32,38450.98,35295.66,43680.18,46835.5,1,1234-5678-9012-0726,2024-06-14 10:38:58.652197
CASH_IN,David,Alice,4822.04,27995.64,23173.6,35770.91,40592.950000000004,1,1234-5678-9012-0518,2024-10-21 10:38:58.652204
TRANSFER,John,Alice,5687.02,41206.04,35519.020000000004,35938.0,41625.020000000004,1,1234-5678-9012-0123,2024-06-03 10:38:58.652210
CASH_OUT,Alice,John,9005.7,40517.66,31511.960000000003,16079.08,25084.78,1,1234-5678-9012-0087,2024-07-11 10:38:58.652217
TRANSFER,Eve,John,1054.65,4541.58,3486.93,4799.88,5854.530000000001,1,1234-5678-9012-0409,2024-10-04 10:38:58.652223
TRANSFER,David,Charlie,9170.21,33602.83,24432.620000000003,34835.59,44005.799999999996,1,1234-5678-9012-0441,2024-06-12 10:38:58.652230
PAYMENT,Jane,Charlie,7619.03,5332.04,-2286.99,38401.87,46020.9,1,1234-5678-9012-0184,2025-02-20 10:38:58.652236
CASH_OUT,Jane,David,304.23,35937.08,35632.85,46894.97,47199.200000000004,1,1234-5678-9012-0592,2024-11-27 10:38:58.652243
DEBIT,Charlie,David,3734.64,9853.59,6118.950000000001,36853.93,40588.57,1,1234-5678-9012-0034,2024-06-16 10:38:58.652250
TRANSFER,Charlie,Alice,8286.23,2977.2,-5309.03,743.06,9029.289999999999,1,1234-5678-9012-0821,2024-07-14 10:38:58.652256
DEBIT,Jane,Alice,7927.49,27314.58,19387.090000000004,39160.27,47087.759999999995,1,1234-5678-9012-0899,2024-07-02 10:38:58.652263
PAYMENT,John,Charlie,2476.25,38121.88,35645.63,47892.7,50368.95,1,1234-5678-9012-0135,2025-02-15 10:38:58.652270
PAYMENT,Eve,David,5838.97,15716.48,9877.509999999998,29910.76,35749.729999999996,0,1234-5678-9012-0114,2025-01-26 10:38:58.652277
DEBIT,Charlie,Eve,5280.38,4638.71,-641.6700000000001,39783.78,45064.159999999996,1,1234-5678-9012-0047,2025-04-04 10:38:58.652283
CASH_IN,John,Alice,7732.57,22215.74,14483.170000000002,15.88,7748.45,1,1234-5678-9012-0571,2025-04-19 10:38:58.652294
PAYMENT,David,Charlie,7844.26,9493.1,1648.8400000000001,1915.25,9759.51,1,1234-5678-9012-0606,2024-08-13 10:38:58.652300
CASH_IN,David,Eve,9570.71,11836.92,2266.210000000001,9622.83,19193.54,1,1234-5678-9012-0023,2024-08-21 10:38:58.652307
DEBIT,Eve,John,3416.37,8476.65,5060.28,5960.67,9377.04,1,1234-5678-9012-0696,2025-03-21 10:38:58.652316
PAYMENT,John,Charlie,2943.21,23607.04,20663.83,5271.51,8214.720000000001,1,1234-5678-9012-0681,2025-02-18 10:38:58.652322
TRANSFER,David,Alice,4829.08,12926.82,8097.74,36999.89,41828.97,1,1234-5678-9012-0050,2025-05-02 10:38:58.652329
CASH_OUT,Bob,David,5417.35,3741.49,-1675.8600000000006,6026.5,11443.85,1,1234-5678-9012-0774,2024-07-10 10:38:58.652337
DEBIT,John,Eve,2943.31,34126.66,31183.350000000002,43303.26,46246.57,1,1234-5678-9012-0420,2024-06-23 10:38:58.652343
CASH_IN,David,Eve,1267.07,27651.51,26384.44,39326.94,40594.01,1,1234-5678-9012-0611,2024-07-23 10:38:58.652363
CASH_IN,Alice,John,5297.3,36121.39,30824.09,7092.49,12389.79,1,1234-5678-9012-0414,2025-03-31 10:38:58.652370
CASH_IN,Bob,Eve,2874.36,41120.97,38246.61,33237.81,36112.17,1,1234-5678-9012-0106,2024-12-17 10:38:58.652377
CASH_IN,John,Bob,9842.48,19962.8,10120.32,8369.85,18212.33,1,1234-5678-9012-0880,2024-12-02 10:38:58.652384
TRANSFER,Charlie,Jane,5780.0,25416.87,19636.87,46914.49,52694.49,1,1234-5678-9012-0822,2025-01-13 10:38:58.652390
DEBIT,Eve,Bob,3285.04,21200.64,17915.6,16673.75,19958.79,1,1234-5678-9012-0091,2024-07-09 10:38:58.652399
TRANSFER,Eve,Charlie,2327.26,40929.16,38601.9,3101.14,5428.4,1,1234-5678-9012-0134,2025-01-06 10:38:58.652406
CASH_IN,Bob,Jane,9873.67,42396.91,32523.240000000005,2060.54,11934.21,1,1234-5678-9012-0198,2024-08-23 10:38:58.652413
CASH_OUT,Bob,Charlie,9555.76,15069.12,5513.360000000001,41433.38,50989.14,1,1234-5678-9012-0348,2024-10-21 10:38:58.652419
CASH_OUT,David,Bob,4754.53,15735.45,10980.920000000002,18597.43,23351.96,1,1234-5678-9012-0680,2025-04-15 10:38:58.652426
CASH_IN,Charlie,Jane,2873.55,41968.81,39095.259999999995,1391.63,4265.18,1,1234-5678-9012-0060,2025-01-08 10:38:58.652435
DEBIT,Alice,John,8018.91,11803.0,3784.09,20343.12,28362.03,1,1234-5678-9012-0767,2025-05-01 10:38:58.652441
CASH_OUT,Jane,John,6423.84,10354.51,3930.67,4184.74,10608.58,1,1234-5678-9012-0511,2025-03-24 10:38:58.652448
CASH_OUT,David,John,2601.37,1288.5,-1312.87,5257.56,7858.93,0,1234-5678-9012-0773,2024-12-06 10:38:58.652455
CASH_IN,Charlie,David,2103.3,32216.58,30113.280000000002,32491.09,34594.39,1,1234-5678-9012-0970,2024-12-11 10:38:58.652461
CASH_IN,Jane,David,9232.0,12111.74,2879.74,23185.71,32417.71,1,1234-5678-9012-0197,2024-12-04 10:38:58.652468
CASH_IN,Charlie,Eve,7119.4,46350.27,39230.869999999995,36696.37,43815.770000000004,1,1234-5678-9012-0184,2024-09-14 10:38:58.652475
PAYMENT,Alice,Eve,2570.0,27155.59,24585.59,47744.53,50314.53,1,1234-5678-9012-0402,2024-10-24 10:38:58.652481
PAYMENT,Jane,Charlie,1371.86,36410.51,35038.65,18388.57,19760.43,1,1234-5678-9012-0910,2024-08-09 10:38:58.652488
CASH_OUT,Jane,David,9589.27,2704.84,-6884.43,13353.58,22942.85,1,1234-5678-9012-0575,2024-09-21 10:38:58.652495
DEBIT,Charlie,Jane,4875.09,45240.02,40364.92999999999,46001.71,50876.8,1,1234-5678-9012-0692,2024-11-10 10:38:58.652501
CASH_OUT,John,Bob,7310.08,511.51,-6798.57,38760.14,46070.22,1,1234-5678-9012-0208,2024-05-10 10:38:58.652510
TRANSFER,John,Eve,1735.12,49170.65,47435.53,49232.26,50967.380000000005,1,1234-5678-9012-0868,2024-12-02 10:38:58.652517
TRANSFER,Alice,Bob,2474.65,15021.53,12546.880000000001,11362.06,13836.71,1,1234-5678-9012-0745,2024-12-12 10:38:58.652523
DEBIT,Eve,Alice,3718.62,27265.06,23546.440000000002,47715.98,51434.600000000006,1,1234-5678-9012-0985,2024-12-16 10:38:58.652530
TRANSFER,Bob,Charlie,3131.42,15206.75,12075.33,45688.18,48819.6,1,1234-5678-9012-0978,2024-07-09 10:38:58.652536
CASH_OUT,David,Charlie,2796.28,44324.15,41527.87,10896.5,13692.78,1,1234-5678-9012-0918,2025-01-12 10:38:58.652543
CASH_IN,Charlie,John,2026.38,16523.87,14497.489999999998,15270.46,17296.84,1,1234-5678-9012-0209,2025-01-16 10:38:58.652550
CASH_IN,Eve,Bob,6908.88,32202.6,25293.719999999998,43552.89,50461.77,1,1234-5678-9012-0120,2024-10-21 10:38:58.652557
CASH_IN,David,Bob,9945.41,5422.28,-4523.13,9071.1,19016.510000000002,1,1234-5678-9012-0606,2025-03-17 10:38:58.652563
CASH_IN,Charlie,Bob,9094.83,40323.98,31229.15,8188.69,17283.52,1,1234-5678-9012-0433,2024-11-30 10:38:58.652570
PAYMENT,John,David,1571.42,29621.65,28050.230000000003,36905.35,38476.77,1,1234-5678-9012-0107,2025-03-08 10:38:58.652576
CASH_OUT,Charlie,Jane,6152.41,35547.31,29394.899999999998,44620.98,50773.39,1,1234-5678-9012-0925,2025-01-12 10:38:58.652582
CASH_IN,Eve,Bob,135.04,1086.47,951.4300000000001,42851.92,42986.96,1,1234-5678-9012-0938,2024-06-18 10:38:58.652589
CASH_IN,Bob,Charlie,3604.48,45308.35,41703.869999999995,30308.07,33912.55,1,1234-5678-9012-0070,2025-01-20 10:38:58.652596
CASH_OUT,Jane,Eve,8841.35,34465.65,25624.300000000003,10818.8,19660.15,1,1234-5678-9012-0218,2025-02-16 10:38:58.652602
CASH_OUT,Eve,David,236.17,49799.39,49563.22,21473.04,21709.21,1,1234-5678-9012-0814,2024-05-30 10:38:58.652609
CASH_OUT,Bob,Alice,1408.8,36166.94,34758.14,128.04,1536.84,1,1234-5678-9012-0086,2024-12-19 10:38:58.652616
DEBIT,Eve,David,3319.58,3447.25,127.67000000000007,4601.1,7920.68,1,1234-5678-9012-0531,2024-11-17 10:38:58.652622
DEBIT,Charlie,Alice,8754.1,14723.06,5968.959999999999,24305.02,33059.12,1,1234-5678-9012-0274,2025-04-29 10:38:58.652629
CASH_IN,David,Jane,3380.76,38444.37,35063.61,8833.06,12213.82,1,1234-5678-9012-0316,2024-09-08 10:38:58.652636
TRANSFER,Alice,David,4695.74,35703.44,31007.700000000004,143.76,4839.5,1,1234-5678-9012-0833,2024-12-08 10:38:58.652642
TRANSFER,John,Alice,8126.0,41973.32,33847.32,31585.54,39711.54,1,1234-5678-9012-0407,2024-07-09 10:38:58.652651
PAYMENT,Eve,John,9700.69,38435.29,28734.6,46407.9,56108.590000000004,1,1234-5678-9012-0046,2025-02-03 10:38:58.652657
DEBIT,Jane,Alice,6885.51,24719.66,17834.15,42507.04,49392.55,1,1234-5678-9012-0335,2025-04-02 10:38:58.652664
DEBIT,Jane,John,1994.41,4494.14,2499.7300000000005,31015.48,33009.89,1,1234-5678-9012-0654,2025-04-11 10:38:58.652670
TRANSFER,Jane,John,8611.15,44379.38,35768.229999999996,17044.54,25655.690000000002,1,1234-5678-9012-0213,2024-08-28 10:38:58.652679
CASH_OUT,John,Eve,9360.48,26808.33,17447.850000000002,13851.7,23212.18,1,1234-5678-9012-0030,2024-06-03 10:38:58.652686
PAYMENT,Charlie,David,1878.32,21545.28,19666.96,44324.83,46203.15,1,1234-5678-9012-0581,2025-01-10 10:38:58.652693
CASH_IN,Alice,Bob,1264.81,5164.27,3899.4600000000005,33127.77,34392.579999999994,1,1234-5678-9012-0253,2025-02-27 10:38:58.652701
DEBIT,David,John,4766.6,3364.93,-1401.6700000000005,22151.33,26917.93,1,1234-5678-9012-0373,2025-02-04 10:38:58.652707
CASH_IN,Bob,David,2736.54,34489.42,31752.879999999997,1654.6,4391.139999999999,1,1234-5678-9012-0612,2024-05-05 10:38:58.652714
CASH_IN,Eve,David,9631.32,44849.48,35218.16,744.31,10375.63,1,1234-5678-9012-0144,2024-12-28 10:38:58.652721
CASH_OUT,Jane,Eve,3097.63,14649.1,11551.470000000001,1513.73,4611.360000000001,1,1234-5678-9012-0908,2024-08-11 10:38:58.652729
CASH_OUT,Eve,John,401.11,14747.8,14346.689999999999,40948.5,41349.61,1,1234-5678-9012-0384,2024-06-28 10:38:58.652736
CASH_IN,David,Charlie,7024.63,28562.2,21537.57,11334.12,18358.75,1,1234-5678-9012-0384,2025-04-27 10:38:58.652744
TRANSFER,John,Charlie,5853.54,22677.69,16824.149999999998,37899.84,43753.38,1,1234-5678-9012-0473,2024-07-14 10:38:58.652751
CASH_IN,Jane,Alice,8055.21,667.0,-7388.21,40105.85,48161.06,1,1234-5678-9012-0180,2024-06-07 10:38:58.652757
CASH_OUT,Eve,Bob,5708.39,4242.64,-1465.75,19799.96,25508.35,1,1234-5678-9012-0890,2025-03-02 10:38:58.652764
TRANSFER,Jane,Eve,1419.16,25196.92,23777.76,14304.72,15723.88,1,1234-5678-9012-0832,2025-04-10 10:38:58.652770
PAYMENT,David,Alice,1472.19,40877.83,39405.64,3082.21,4554.4,1,1234-5678-9012-0911,2024-12-22 10:38:58.652777
CASH_OUT,David,Alice,4399.55,43380.32,38980.77,44123.09,48522.64,0,1234-5678-9012-0664,2025-04-26 10:38:58.652784
CASH_OUT,Charlie,Alice,3535.22,37302.0,33766.78,718.0,4253.219999999999,1,1234-5678-9012-0935,2024-10-17 10:38:58.652791
CASH_OUT,Jane,Eve,4084.17,11451.54,7367.370000000001,4126.57,8210.74,1,1234-5678-9012-0603,2024-10-16 10:38:58.652798
PAYMENT,Charlie,John,6599.86,49544.65,42944.79,21997.36,28597.22,1,1234-5678-9012-0364,2025-02-09 10:38:58.652804
TRANSFER,John,Alice,9826.53,47759.14,37932.61,21436.2,31262.730000000003,1,1234-5678-9012-0691,2025-04-29 10:38:58.652811
PAYMENT,Charlie,Eve,3995.71,37887.83,33892.12,16278.22,20273.93,1,1234-5678-9012-0916,2024-11-02 10:38:58.652817
DEBIT,Jane,David,1169.23,30969.36,29800.13,22699.05,23868.28,1,1234-5678-9012-0937,2024-11-25 10:38:58.652823
CASH_OUT,Bob,Alice,9762.38,8463.87,-1298.5099999999984,11989.75,21752.129999999997,1,1234-5678-9012-0693,2024-08-02 10:38:58.652832
CASH_OUT,Eve,Bob,6233.22,41660.28,35427.06,24618.71,30851.93,1,1234-5678-9012-0017,2024-09-16 10:38:58.652839
CASH_IN,Eve,Charlie,3636.81,43385.87,39749.060000000005,18045.81,21682.620000000003,1,1234-5678-9012-0340,2024-06-30 10:38:58.652845
DEBIT,John,David,5832.06,33651.96,27819.899999999998,35757.19,41589.25,1,1234-5678-9012-0103,2024-09-09 10:38:58.652852
CASH_IN,Charlie,Bob,9525.8,37165.22,27639.420000000002,9189.81,18715.61,1,1234-5678-9012-0632,2025-01-27 10:38:58.652861
CASH_IN,Jane,Alice,1605.96,23218.26,21612.3,6087.86,7693.82,1,1234-5678-9012-0563,2025-04-19 10:38:58.652867
PAYMENT,David,Alice,8458.06,23067.44,14609.38,5030.19,13488.25,0,1234-5678-9012-0314,2025-01-30 10:38:58.652874
DEBIT,Bob,David,3616.62,16291.89,12675.27,21386.39,25003.01,1,1234-5678-9012-0843,2024-09-07 10:38:58.652880
PAYMENT,Eve,Alice,4616.48,3766.24,-850.2399999999998,7680.09,12296.57,1,1234-5678-9012-0446,2024-08-02 10:38:58.652887
PAYMENT,John,Charlie,1987.21,48433.54,46446.33,27808.47,29795.68,1,1234-5678-9012-0668,2024-06-30 10:38:58.652894
PAYMENT,John,Jane,6496.54,7456.45,959.9099999999999,28984.12,35480.659999999996,1,1234-5678-9012-0340,2024-10-29 10:38:58.652900
CASH_OUT,John,Jane,8848.61,34690.69,25842.08,11876.9,20725.510000000002,1,1234-5678-9012-0731,2024-12-23 10:38:58.652907
DEBIT,Bob,David,3856.35,17880.93,14024.58,6931.95,10788.3,1,1234-5678-9012-0085,2024-09-15 10:38:58.652914
PAYMENT,John,Charlie,7168.58,39389.35,32220.769999999997,4307.8,11476.380000000001,1,1234-5678-9012-0309,2024-09-01 10:38:58.652920
CASH_OUT,David,Jane,9655.38,34052.89,24397.510000000002,43830.07,53485.45,1,1234-5678-9012-0175,2024-06-30 10:38:58.652927
CASH_IN,Eve,John,1849.87,10191.93,8342.060000000001,17722.4,19572.27,1,1234-5678-9012-0163,2024-11-18 10:38:58.652933
PAYMENT,Jane,John,7125.8,43200.15,36074.35,42908.88,50034.68,1,1234-5678-9012-0266,2024-11-14 10:38:58.652940
PAYMENT,John,Bob,3790.66,11381.2,7590.540000000001,5732.79,9523.45,1,1234-5678-9012-0698,2024-08-26 10:38:58.652946
DEBIT,Charlie,Eve,2686.4,6849.9,4163.5,35330.83,38017.23,1,1234-5678-9012-0660,2025-03-24 10:38:58.652953
PAYMENT,John,Bob,2686.7,18162.87,15476.169999999998,13829.06,16515.76,1,1234-5678-9012-0921,2025-04-15 10:38:58.652959
CASH_IN,Alice,Charlie,6336.21,24122.15,17785.940000000002,11457.86,17794.07,1,1234-5678-9012-0480,2025-03-29 10:38:58.652966
CASH_OUT,Bob,John,8343.0,30620.27,22277.27,2854.29,11197.29,1,1234-5678-9012-0335,2024-09-28 10:38:58.652973
TRANSFER,Alice,David,8436.98,20141.74,11704.760000000002,20080.5,28517.48,1,1234-5678-9012-0942,2024-12-14 10:38:58.652979
CASH_IN,Charlie,Bob,6779.57,14829.03,8049.460000000001,23270.5,30050.07,1,1234-5678-9012-0080,2024-12-01 10:38:58.652986
CASH_IN,David,Bob,5376.81,11532.41,6155.599999999999,47349.85,52726.659999999996,1,1234-5678-9012-0485,2024-06-25 10:38:58.652992
CASH_IN,Jane,Charlie,9234.48,19760.77,10526.29,41276.52,50511.0,1,1234-5678-9012-0367,2025-01-07 10:38:58.652999
PAYMENT,Alice,Eve,1667.48,44651.79,42984.31,44849.99,46517.47,1,1234-5678-9012-0209,2024-10-25 10:38:58.653005
DEBIT,David,Bob,8028.33,9092.77,1064.4400000000005,5460.47,13488.8,1,1234-5678-9012-0785,2024-09-03 10:38:58.653012
PAYMENT,Jane,Eve,1654.12,11280.38,9626.259999999998,46160.2,47814.32,1,1234-5678-9012-0175,2025-04-28 10:38:58.653020
CASH_IN,Alice,John,7983.82,35339.43,27355.61,12182.47,20166.29,1,1234-5678-9012-0729,2025-03-19 10:38:58.653029
PAYMENT,David,Eve,3183.39,8923.71,5740.32,19039.64,22223.03,1,1234-5678-9012-0657,2025-03-09 10:38:58.653036
CASH_IN,Charlie,John,3744.86,11793.44,8048.58,15978.44,19723.3,1,1234-5678-9012-0442,2025-04-01 10:38:58.653043
DEBIT,Alice,Jane,366.69,48672.54,48305.85,41275.05,41641.740000000005,1,1234-5678-9012-0781,2024-11-20 10:38:58.653050
CASH_IN,Charlie,Alice,8657.04,15894.93,7237.889999999999,9318.17,17975.21,1,1234-5678-9012-0895,2025-01-10 10:38:58.653056
TRANSFER,Jane,John,8791.52,17752.67,8961.149999999998,5950.54,14742.060000000001,1,1234-5678-9012-0162,2024-09-18 10:38:58.653063
TRANSFER,Jane,Alice,388.17,20722.41,20334.24,45309.78,45697.95,1,1234-5678-9012-0137,2025-02-01 10:38:58.653070
CASH_IN,Jane,John,5791.07,26436.64,20645.57,42868.48,48659.55,1,1234-5678-9012-0332,2024-05-28 10:38:58.653076
CASH_IN,Jane,David,6582.65,25120.34,18537.690000000002,24876.65,31459.300000000003,1,1234-5678-9012-0233,2024-09-17 10:38:58.653083
PAYMENT,Alice,Eve,5349.55,48883.82,43534.27,17476.67,22826.219999999998,1,1234-5678-9012-0307,2024-07-16 10:38:58.653090
CASH_IN,Bob,David,1645.25,30519.2,28873.95,11218.45,12863.7,1,1234-5678-9012-0760,2024-05-13 10:38:58.653096
CASH_OUT,Alice,John,2341.53,32176.62,29835.09,22677.21,25018.739999999998,1,1234-5678-9012-0168,2024-10-30 10:38:58.653103
DEBIT,David,Eve,7380.18,38105.72,30725.54,12318.59,19698.77,1,1234-5678-9012-0759,2024-07-18 10:38:58.653110
TRANSFER,Jane,Eve,7643.71,10903.98,3260.2699999999995,29802.77,37446.48,1,1234-5678-9012-0744,2024-10-15 10:38:58.653116
TRANSFER,Bob,David,9436.79,25638.78,16201.989999999998,9617.48,19054.27,1,1234-5678-9012-0582,2025-01-22 10:38:58.653123
DEBIT,John,Eve,2379.31,24620.21,22240.899999999998,30350.49,32729.800000000003,1,1234-5678-9012-0181,2025-02-04 10:38:58.653129
DEBIT,David,Bob,7265.95,12779.02,5513.070000000001,25298.18,32564.13,1,1234-5678-9012-0477,2024-07-16 10:38:58.653135
TRANSFER,Alice,Eve,6705.85,27323.99,20618.14,2363.13,9068.98,1,1234-5678-9012-0839,2024-05-18 10:38:58.653143
PAYMENT,David,John,9455.49,30813.2,21357.71,23817.53,33273.02,1,1234-5678-9012-0717,2024-11-11 10:38:58.653150
CASH_IN,David,John,9302.02,19545.19,10243.169999999998,14067.42,23369.440000000002,1,1234-5678-9012-0049,2024-09-07 10:38:58.653156
PAYMENT,Alice,Eve,5123.93,18874.62,13750.689999999999,21364.82,26488.75,1,1234-5678-9012-0281,2024-10-07 10:38:58.653163
CASH_IN,John,Jane,2109.62,18262.49,16152.870000000003,37608.15,39717.770000000004,1,1234-5678-9012-0404,2024-11-01 10:38:58.653169
DEBIT,Charlie,Bob,1898.03,42233.79,40335.76,14843.8,16741.829999999998,1,1234-5678-9012-0168,2024-10-02 10:38:58.653176
PAYMENT,Eve,David,2882.85,31710.19,28827.34,49036.88,51919.729999999996,1,1234-5678-9012-0682,2024-08-12 10:38:58.653183
PAYMENT,John,Alice,7569.95,16135.33,8565.380000000001,39900.34,47470.28999999999,1,1234-5678-9012-0319,2025-03-21 10:38:58.653189
DEBIT,Bob,Charlie,1375.11,13416.56,12041.449999999999,2775.16,4150.2699999999995,1,1234-5678-9012-0266,2024-06-11 10:38:58.653196
CASH_IN,Alice,Bob,9848.53,29662.49,19813.96,4843.49,14692.02,1,1234-5678-9012-0813,2025-02-21 10:38:58.653204
CASH_IN,Eve,Alice,5235.22,44353.95,39118.729999999996,49836.36,55071.58,0,1234-5678-9012-0694,2025-04-10 10:38:58.653211
CASH_OUT,Charlie,Bob,9360.68,32533.74,23173.06,27422.42,36783.1,1,1234-5678-9012-0163,2024-07-06 10:38:58.653217
TRANSFER,Charlie,Jane,6485.72,38565.01,32079.29,40456.83,46942.55,1,1234-5678-9012-0762,2025-01-30 10:38:58.653224
TRANSFER,Eve,John,9688.85,22502.6,12813.749999999998,46077.83,55766.68,1,1234-5678-9012-0413,2025-01-04 10:38:58.653232
CASH_IN,Eve,Bob,4347.87,24458.17,20110.3,7893.34,12241.21,1,1234-5678-9012-0442,2025-03-29 10:38:58.653239
CASH_IN,John,David,7918.04,45691.87,37773.83,48879.44,56797.48,1,1234-5678-9012-0353,2025-04-07 10:38:58.653245
DEBIT,Alice,Eve,9740.08,11724.73,1984.6499999999996,40092.94,49833.020000000004,1,1234-5678-9012-0732,2024-05-31 10:38:58.653252
PAYMENT,Alice,David,3686.58,43299.12,39612.54,260.61,3947.19,1,1234-5678-9012-0718,2025-03-20 10:38:58.653258
CASH_OUT,Bob,Eve,778.7,39346.29,38567.590000000004,6390.85,7169.55,1,1234-5678-9012-0652,2024-11-04 10:38:58.653267
CASH_IN,Charlie,David,252.31,33097.16,32844.850000000006,13578.1,13830.41,1,1234-5678-9012-0919,2025-03-09 10:38:58.653273
TRANSFER,David,Eve,9695.41,15487.8,5792.389999999999,11471.87,21167.28,1,1234-5678-9012-0154,2024-10-10 10:38:58.653280
CASH_OUT,John,David,8521.35,42905.17,34383.82,43566.99,52088.34,1,1234-5678-9012-0093,2024-10-13 10:38:58.653286
CASH_IN,Bob,Jane,7955.9,14706.71,6750.8099999999995,40227.38,48183.28,1,1234-5678-9012-0232,2024-06-07 10:38:58.653293
CASH_OUT,Eve,Charlie,2874.13,34632.01,31757.88,6155.19,9029.32,1,1234-5678-9012-0147,2024-12-22 10:38:58.653299
PAYMENT,Jane,Charlie,5395.29,30419.61,25024.32,43380.14,48775.43,1,1234-5678-9012-0585,2025-01-09 10:38:58.653310
CASH_OUT,Charlie,David,3182.42,1868.14,-1314.28,14251.22,17433.64,1,1234-5678-9012-0747,2025-01-12 10:38:58.653317
CASH_IN,Charlie,Bob,2261.49,47067.67,44806.18,21054.14,23315.629999999997,1,1234-5678-9012-0462,2024-11-13 10:38:58.653323
PAYMENT,John,David,8927.01,16965.78,8038.769999999999,27292.95,36219.96,1,1234-5678-9012-0455,2024-08-09 10:38:58.653330
DEBIT,Eve,David,8055.65,49370.7,41315.049999999996,14283.68,22339.33,1,1234-5678-9012-0429,2024-10-11 10:38:58.653336
CASH_IN,David,Bob,8667.29,37720.46,29053.17,31127.17,39794.46,1,1234-5678-9012-0280,2024-09-28 10:38:58.653343
CASH_OUT,Jane,Bob,8407.11,961.14,-7445.97,36785.93,45193.04,1,1234-5678-9012-0186,2024-11-03 10:38:58.653360
